cell_id,mean
477,-0.1292919539107603
478,-0.06399790614930509
479,-0.09067585437062221
480,-0.006209084225459594
481,0.021750544466223938
482,-0.011130264866072383
483,0.012671009228126223
484,0.0015065449720864856
485,-0.07673451960145508
486,0.10233564604524975
487,0.052903343960173314
488,0.03195373546345682
489,-0.014011157157323166
490,-0.006568083361772251
491,0.08872736045252387
492,0.0655193584034839
493,-0.019344791323733117
494,0.08694587346952508
495,0.054437941757029616
496,0.04217117342247374
497,0.10411859298966988
498,0.09017489381898847
499,-0.13466624073490943
500,-0.1171553057970946
501,-0.038307360873532266
502,0.030825012196491076
503,-0.009869355821655308
504,-0.07127802475505984
505,-0.04622439551583002
506,-0.10725293547272077
507,-0.11363024111356024
508,-0.09580171814515802
509,-0.10096044596651899
510,-0.08404553040606844
511,-0.08278463156795168
512,-0.08875217188611023
