type,lat,lon,activity_score,year,nightlights,ndbi
driving_school,-1.9966559,30.1463154,1,2022,9.386116,0.05951469704160032
bakery,-1.9964819,30.1463921,1,2022,9.386116,0.05951469704160032
butcher,-1.9962862,30.1460788,1,2022,9.386116,0.05951469704160032
garden,-1.9978846,30.1473086,1,2022,9.316252,0.05951469704160032
bar,-1.9961135000000003,30.1461478,1,2022,9.386116,0.05951469704160032
pharmacy,-1.9971076,30.1454763,1,2022,9.316252,0.05951469704160032
place_of_worship,-1.9971542,30.1452309,1,2022,5.9340963,0.05951469704160032
collector,-1.9966171,30.1452573,1,2022,6.4602976,0.05951469704160032
clothes,-1.9968061,30.1457815,1,2022,9.386116,0.05951469704160032
car_rental,-1.9968264,30.1458522,1,2022,9.386116,0.05951469704160032
government,-1.9972018,30.1457342,1,2022,9.316252,0.05951469704160032
dry_cleaning,-1.9967423,30.1458922,1,2022,9.386116,0.05951469704160032
dairy,-1.9968365,30.1459763,1,2022,9.386116,-0.03907336
hotel,-1.9960679999999995,30.1420859,1,2022,6.4602976,-0.028169585
hotel,-1.9957247,30.1436396,1,2022,6.4602976,0.05951469704160032
pharmacy,-1.9985006000000003,30.1454641,1,2022,9.316252,-0.03907336
hardware,-1.9978782,30.1460171,1,2022,9.316252,-0.03907336
hairdresser,-1.9977574,30.1457801,1,2022,9.316252,-0.03907336
hardware,-1.9975225,30.145886800000003,1,2022,9.316252,-0.03907336
bar,-1.9981669,30.145994299999995,1,2022,9.316252,0.05951469704160032
printer_ink,-1.9984762999999992,30.1456102,1,2022,9.316252,0.05951469704160032
marketplace,-1.998545,30.1453065,1,2022,9.316252,0.05951469704160032
fast_food,-1.9986238000000005,30.1454942,1,2022,9.316252,0.05951469704160032
garden,-1.9983387999999995,30.1460086,1,2022,9.316252,0.05951469704160032
place_of_worship,-2.0003135,30.143100199999992,1,2022,5.9340963,0.05951469704160032
camp_site,-1.9790872,30.1527182,1,2022,7.2807107,0.05951469704160032
place_of_worship,-1.9693893,30.0973951,1,2022,23.586403,0.05951469704160032
place_of_worship,-1.9697176,30.0976714,1,2022,23.586403,0.05951469704160032
convenience,-1.9684463,30.0966326,1,2022,23.586403,0.05951469704160032
convenience,-1.9689218999999991,30.0964634,1,2022,23.586403,0.05951469704160032
convenience,-1.9688826,30.0965519,1,2022,23.586403,0.05951469704160032
accountant,-1.9689631,30.096534200000004,1,2022,23.586403,0.060076524
car_repair,-1.9684679,30.0965283,1,2022,23.586403,0.05951469704160032
place_of_worship,-1.9683771,30.0960353,1,2022,23.586403,0.05951469704160032
bicycle,-1.9687029,30.0959018,1,2022,23.586403,0.05951469704160032
bicycle,-1.9687018,30.0959863,1,2022,23.586403,0.05951469704160032
furniture,-1.9683149,30.0957638,1,2022,19.702253,0.060076524
motorcycle_repair,-1.9686217,30.0956137,1,2022,19.702253,0.05951469704160032
furniture,-1.9683071,30.0957049,1,2022,19.702253,0.05951469704160032
furniture,-1.9686284,30.0955158,1,2022,19.702253,0.05951469704160032
alcohol,-1.9710374,30.0955301,1,2022,20.805574,0.05951469704160032
beverages,-1.9706477,30.0955025,1,2022,20.805574,0.05951469704160032
parking_space,-1.9707102,30.0957165,1,2022,20.805574,0.05951469704160032
parking_space,-1.9712005,30.0953319,1,2022,20.805574,0.05951469704160032
security,-1.9681736,30.0955215,1,2022,19.702253,0.060076524
company,-1.9681876,30.095441999999995,1,2022,19.702253,0.060076524
fuel,-1.9687846,30.099764500000003,1,2022,23.586403,0.05951469704160032
fuel,-1.9687569,30.0999275,1,2022,23.586403,0.05951469704160032
hospital,-1.9692842,30.0992206,1,2022,23.586403,0.05951469704160032
place_of_worship,-1.9699158,30.10021,1,2022,23.586403,-0.019456493
supermarket,-1.9681941,30.1024017,1,2022,26.278145,0.05951469704160032
fuel,-1.9587223,30.119739300000003,1,2022,32.937683,-0.10629139
bank,-1.9496844,30.1176811,1,2022,27.666655,0.05951469704160032
driving_school,-1.9513465,30.1193535,1,2022,25.114443,-0.22507726
school,-1.9738804,30.12585989999999,1,2022,17.97781,0.17762499
commercial,-1.9705195,30.126249399999995,1,2022,17.97781,0.05951469704160032
school,-1.9690147,30.1235393,1,2022,20.629707,0.05951469704160032
atm,-1.9704166000000003,30.1257877,1,2022,17.97781,0.05951469704160032
pharmacy,-1.9678495,30.1019123,1,2022,26.278145,0.05951469704160032
clinic,-1.9630813,30.1029123,1,2022,25.519026,0.05951469704160032
pharmacy,-1.9717422,30.0995786,1,2022,26.026758,0.13513519
paint,-1.9716796,30.0993283,1,2022,26.026758,0.05951469704160032
parking_space,-1.9682066,30.1005324,1,2022,26.278145,-0.019456493
school,-1.9669668,30.098761900000003,1,2022,23.586403,0.05951469704160032
school,-1.9479135000000003,30.0803419,1,2022,24.48377,0.05951469704160032
commercial,-1.9488231,30.0218644,1,2022,5.5663323,0.05951469704160032
commercial,-1.9490055,30.0219135,1,2022,5.5663323,0.05951469704160032
commercial,-1.9481265,30.0258876,1,2022,5.6658893,0.05951469704160032
commercial,-1.9434954,30.059281899999995,1,2022,46.498962,0.005093703
alternative,-1.8999675000000005,30.0536959,1,2022,11.637494,0.05951469704160032
cafe,-1.9505265,30.0824033,1,2022,24.48377,0.05951469704160032
police,-1.9523594,30.0517168,1,2022,15.735292,0.05951469704160032
bar,-1.9520556,30.052177399999994,1,2022,18.1135,0.05951469704160032
bank,-1.9524092,30.0519027,1,2022,15.735292,0.11014072
government,-1.9523871,30.0516046,1,2022,15.735292,0.05951469704160032
parking_space,-1.9520598,30.051637799999995,1,2022,18.1135,0.05951469704160032
hardware,-1.9280975,30.0685074,1,2022,16.511747,0.05951469704160032
fuel,-1.9281479,30.0714741,1,2022,18.187588,0.05951469704160032
place_of_worship,-1.9583495,30.0545063,1,2022,15.6533,0.05951469704160032
parking_space,-1.9590226,30.0548591,1,2022,15.6533,0.05951469704160032
parking_space,-1.9592573,30.054877300000005,1,2022,15.6533,0.05951469704160032
school,-1.9596934,30.056027499999992,1,2022,29.883394,0.05951469704160032
bank,-1.9427704,30.044563600000004,1,2022,22.654541,0.08346442
clinic,-1.9426149,30.0446351,1,2022,22.654541,0.05951469704160032
car_repair,-1.9370535,30.050374900000005,1,2022,14.63174,0.16403125
energy_supplier,-1.9368027,30.0523235,1,2022,15.002668,0.05951469704160032
fuel,-1.9355783,30.057255699999995,1,2022,19.814604,0.05951469704160032
hotel,-1.9401028,30.047790500000005,1,2022,21.403465,0.05951469704160032
marketplace,-1.9395632,30.048192300000004,1,2022,21.403465,0.05951469704160032
bank,-1.9348699,30.0629919,1,2022,22.443398,0.05951469704160032
bank,-1.9349246,30.0630897,1,2022,22.443398,0.05144149
motorcycle_repair,-1.9303548,30.0644346,1,2022,17.752909,0.05951469704160032
restaurant,-1.929694,30.0755142,1,2022,26.064629,0.05951469704160032
cafe,-1.9555924,30.10274529999999,1,2022,29.724874,-0.022519425
hotel,-1.9479262,30.057838799999995,1,2022,38.132698,0.05951469704160032
place_of_worship,-1.9580478,30.0510836,1,2022,15.6533,0.05951469704160032
police,-1.9523594,30.051716700000004,1,2022,15.735292,0.05951469704160032
school,-1.9493411000000005,30.0513123,1,2022,18.1135,0.05951469704160032
restaurant,-1.9647612000000003,30.0603275,1,2022,34.78434,0.05951469704160032
cafe,-1.9648375,30.060120600000005,1,2022,34.78434,0.05951469704160032
place_of_worship,-1.9486272,30.13919659999999,1,2022,13.142435,0.19125417
place_of_worship,-1.9486299,30.1413477,1,2022,10.052227,0.06418704
company,-1.9604797000000005,30.1532137,1,2022,11.687192,0.2116977
works,-1.9651302,30.1592999,1,2022,9.319335,0.0623644
parking_space,-1.9504316,30.139426199999992,1,2022,13.142435,-0.16719577
hospital,-1.9679377999999992,30.163272100000004,1,2022,10.16654,-0.0012756245
fuel,-1.9689377,30.168948700000005,1,2022,7.6593976,-0.29050022
bar,-1.9708051,30.174131199999994,1,2022,12.325019,0.05951469704160032
pharmacy,-1.9711214,30.174952,1,2022,12.325019,0.040142898
bar,-1.9766339,30.170382900000003,1,2022,21.593948,0.05951469704160032
hairdresser,-1.9766446,30.1701469,1,2022,21.593948,0.08188152
antiques,-1.9766339,30.1705814,1,2022,21.593948,0.05951469704160032
hospital,-1.9781415,30.168566700000003,1,2022,21.593948,0.05951469704160032
bar,-1.9592445,30.111142,1,2022,43.970314,0.05951469704160032
works,-1.9538013,30.1567492,1,2022,13.723153,0.05951469704160032
swimming_pool,-1.9168732,30.065172500000003,1,2022,14.278176,0.05951469704160032
swimming_pool,-1.9143762,30.0750384,1,2022,14.258897,0.05951469704160032
swimming_pool,-1.9471251,30.0781807,1,2022,22.055435,0.05951469704160032
surveyor,-1.9669015,30.0654546,1,2022,35.31387,0.05951469704160032
agrarian,-1.9672934,30.064833199999995,1,2022,35.31387,0.117588766
brewery,-1.9701323,30.087236199999992,1,2022,20.471767,0.05951469704160032
mall,-1.9697463,30.0874804,1,2022,18.32933,0.05951469704160032
place_of_worship,-1.9838672,30.0770734,1,2022,13.239258,0.05951469704160032
hotel,-1.9498533,30.0728897,1,2022,37.595943,0.05951469704160032
money_transfer,-1.9451774,30.061382299999995,1,2022,48.729996,0.05951469704160032
company,-1.952456,30.1672362,1,2022,6.962623,-0.117944255
guest_house,-1.9443224,30.0680094,1,2022,41.211777,0.05951469704160032
restaurant,-1.9422401,30.0562867,1,2022,33.23468,0.05951469704160032
bank,-1.9429787,30.059566,1,2022,33.23468,0.005093703
bank,-1.9429526,30.0595874,1,2022,33.23468,0.05951469704160032
restaurant,-1.9422679,30.0563041,1,2022,33.23468,0.05951469704160032
hotel,-1.9977322,30.052213,1,2022,5.210161,0.06517119
attraction,-1.9772583,30.168299099999995,1,2022,21.593948,0.05951469704160032
gift,-1.9607755,30.121582100000005,1,2022,32.937683,0.05951469704160032
bus_station,-1.9406927,30.0441012,1,2022,22.654541,0.05951469704160032
guest_house,-1.9760924,30.115840100000003,1,2022,17.74604,-0.044672303
guest_house,-1.9549075,30.0810117,1,2022,23.517862,0.047810905
clothes,-1.9565984,30.1037229,1,2022,28.97895,0.05951469704160032
cafe,-1.9323041,30.072282699999995,1,2022,22.179546,0.016139926
restaurant,-1.9498466,30.125168400000003,1,2022,24.420385,0.05951469704160032
mobile_phone,-1.9424804,30.058312399999995,1,2022,33.23468,0.05951469704160032
motel,-1.9944532,30.192147899999995,1,2022,17.443235,0.025828782
bar,-1.970763,30.0500792,1,2022,14.350261,0.107289165
books,-1.9654986,30.100983899999992,1,2022,25.519026,-0.019456493
viewpoint,-1.9283205,30.0376001,1,2022,3.458882,0.05951469704160032
restaurant,-1.9562576,30.0959369,1,2022,43.404827,0.045295127
government,-1.9202804,30.0665501,1,2022,14.278176,0.05951469704160032
cafe,-1.9578314,30.1108172,1,2022,43.970314,0.05951469704160032
cafe,-1.9529413,30.0927142,1,2022,61.605705,0.05951469704160032
cafe,-1.9510666,30.0600184,1,2022,53.389126,-0.07554354
fixme,-1.9418775,30.0795255,1,2022,25.643936,0.084147476
cafe,-1.9536883000000005,30.098336000000003,1,2022,43.404827,0.05951469704160032
cafe,-1.9420674,30.1233105,1,2022,16.475264,0.05951469704160032
restaurant,-1.9317793000000003,30.1143744,1,2022,21.089018,0.05951469704160032
supermarket,-1.9316179,30.1141305,1,2022,21.089018,-0.059018906
bakery,-1.9489843,30.0795473,1,2022,24.48377,-0.11033671
restaurant,-1.9520593,30.081948399999995,1,2022,24.48377,0.05951469704160032
nightclub,-1.9527284,30.0813186,1,2022,23.517862,0.05951469704160032
government,-1.9545093,30.0839354,1,2022,33.445698,0.05951469704160032
government,-1.9543326,30.083971800000004,1,2022,33.445698,0.047810905
government,-1.9533033,30.085147300000003,1,2022,33.445698,0.05951469704160032
government,-1.9520633,30.085453999999995,1,2022,25.393332,0.05951469704160032
supermarket,-1.9643425,30.158634700000004,1,2022,12.568625,-0.21347949
pastry,-1.9643508,30.158613700000004,1,2022,12.568625,0.05951469704160032
guest_house,-1.9665925,30.0893404,1,2022,18.32933,0.05951469704160032
bakery,-1.9717508,30.1026206,1,2022,26.62579,0.05951469704160032
company,-1.9769321,30.1052474,1,2022,18.989326,0.09420003
hospital,-1.9800117,30.149416200000005,1,2022,6.151701,0.05951469704160032
school,-1.9819592,30.1523748,1,2022,7.2807107,0.13858731
bank,-1.9675934,30.1019423,1,2022,26.278145,0.05951469704160032
supermarket,-1.9624442,30.120650600000005,1,2022,27.749447,0.19804011
charging_station,-1.9612678,30.119778,1,2022,27.749447,0.05951469704160032
cafe,-1.9691088,30.05743379999999,1,2022,29.102575,0.16858551
sport,-1.9785593,30.1105338,1,2022,16.527458,0.05951469704160032
hospital,-1.9946535000000003,30.0526033,1,2022,7.269266,-0.09652784
bicycle,-1.956422,30.09605169999999,1,2022,43.404827,0.05951469704160032
pub,-1.9740631,30.047835900000003,1,2022,14.350261,0.12484645
travel_agency,-1.9599466,30.107725599999995,1,2022,34.111546,0.05951469704160032
fuel,-1.9627437,30.0191059,1,2022,6.6946898,0.05951469704160032
bar,-1.9628735,30.0194207,1,2022,6.6946898,0.05951469704160032
camp_site,-1.8805828,30.1120944,1,2022,2.5931091,-0.014042314
convenience,-1.8758908,30.1122259,1,2022,1.7153913,0.05951469704160032
swimming_pool,-1.9495318,30.069915999999992,1,2022,37.595943,0.05951469704160032
swimming_pool,-1.9496373,30.0694861,1,2022,37.595943,0.05951469704160032
swimming_pool,-1.9452705,30.0630353,1,2022,48.729996,0.05951469704160032
restaurant,-1.9459462,30.05987,1,2022,46.498962,0.05951469704160032
swimming_pool,-1.9409014,30.0801134,1,2022,25.643936,0.05951469704160032
swimming_pool,-1.9190708,30.0539436,1,2022,7.2882514,-0.15079348
swimming_pool,-1.9447323,30.08777,1,2022,22.698092,-0.17033203
swimming_pool,-1.9463046,30.0888264,1,2022,22.698092,0.05951469704160032
swimming_pool,-1.9464265,30.089366900000005,1,2022,22.698092,0.05951469704160032
swimming_pool,-1.9452132,30.0874396,1,2022,22.698092,0.05951469704160032
swimming_pool,-1.9373576,30.0981062,1,2022,21.62372,0.05951469704160032
swimming_pool,-1.9358667,30.0986372,1,2022,21.62372,-0.026541268
swimming_pool,-1.9335144,30.096437,1,2022,24.917545,0.05951469704160032
swimming_pool,-1.9294552,30.0919726,1,2022,23.185768,0.05951469704160032
swimming_pool,-1.9532664,30.083266,1,2022,33.445698,0.047810905
swimming_pool,-1.9546767,30.0927066,1,2022,61.605705,0.05951469704160032
swimming_pool,-1.9232778,30.0964861,1,2022,21.86101,0.0070902067
swimming_pool,-1.9177561,30.0983953,1,2022,15.90385,0.05951469704160032
swimming_pool,-1.9500658,30.091649,1,2022,38.2313,0.05951469704160032
supermarket,-1.9645853,30.1030262,1,2022,25.519026,0.08756797
supermarket,-1.9588904,30.1487148,1,2022,12.401994,0.16781479
beauty,-1.9613167,30.1371034,1,2022,35.411366,0.05951469704160032
pharmacy,-1.9615348,30.136765900000004,1,2022,35.411366,0.05951469704160032
terminal,-1.9635678000000003,30.134924200000004,1,2022,34.573826,0.12527917
swimming_pool,-1.9410578,30.0911392,1,2022,25.783346,0.05951469704160032
hotel,-1.9925841,30.0744054,1,2022,10.236297,0.05951469704160032
school,-2.0014099,30.09343949999999,1,2022,17.251835,0.05951469704160032
place_of_worship,-2.0162334,30.1085188,1,2022,12.369872,0.05951469704160032
university,-1.9660227999999995,30.0971609,1,2022,23.586403,0.05951469704160032
bar,-1.9836548000000005,30.212359199999995,1,2022,5.0681334,0.05951469704160032
outdoor_seating,-1.984174,30.209699900000004,1,2022,5.0681334,0.05951469704160032
picnic_site,-1.9872899,30.210605600000005,1,2022,5.0681334,0.05951469704160032
apartment,-1.9896705,30.1925429,1,2022,16.87577,-0.20609014
convenience,-1.9901177,30.1925005,1,2022,16.87577,0.025828782
bakery,-1.9953689,30.1940112,1,2022,17.443235,0.05951469704160032
hotel,-1.9285719,30.1157159,1,2022,15.899332,0.05951469704160032
hotel,-1.9284307,30.115539400000003,1,2022,15.899332,0.05951469704160032
electronics,-1.9516951,30.072294700000004,1,2022,37.595943,0.101437554
electronics,-1.9513875,30.0600547,1,2022,53.389126,0.05951469704160032
school,-1.9166373,30.0890977,1,2022,12.133793,0.05951469704160032
repair,-1.9772173,30.0853064,1,2022,17.56455,0.05951469704160032
restaurant,-1.9380681,30.0837515,1,2022,30.1428,0.05951469704160032
electronics_repair,-1.9829508,30.0810599,1,2022,13.134202,-0.07200037
electronics_repair,-1.9709894000000008,30.0754037,1,2022,17.061356,0.05951469704160032
electronics_repair,-1.970853,30.075644,1,2022,17.061356,0.05951469704160032
electronics_repair,-1.9709531,30.0771127,1,2022,17.061356,0.05951469704160032
electronics_repair,-1.9686621,30.0573407,1,2022,29.102575,0.05951469704160032
electronics_repair,-1.9686973000000003,30.063048100000003,1,2022,36.65026,0.117588766
electronics_repair,-1.9477889,30.0578316,1,2022,38.132698,0.29422718
electronics_repair,-1.9474487,30.0574912,1,2022,46.498962,0.05951469704160032
school,-1.9405762000000004,30.077768299999995,1,2022,21.090172,0.084147476
restaurant,-1.9662102,30.0598382,1,2022,29.102575,0.05951469704160032
diplomatic,-1.9468987,30.0913745,1,2022,22.698092,0.05951469704160032
hotel,-1.9216097,30.0718301,1,2022,14.670976,0.05951469704160032
park,-2.0013177,30.041055,1,2022,2.434354,0.05951469704160032
park,-2.0256374,30.0444427,1,2022,1.044956,0.05951469704160032
nature_reserve,-2.0583108999999995,29.998551,1,2022,0.48848513,0.05951469704160032
restaurant,-1.9589516,30.112950800000004,1,2022,43.970314,-0.23446582
car_rental,-1.9600306,30.118153000000003,1,2022,41.161346,0.06122209
nature_reserve,-1.9935917,30.0348545,1,2022,1.8680845,0.05951469704160032
nature_reserve,-1.9929856,30.033644200000005,1,2022,1.8680845,0.05951469704160032
nature_reserve,-1.9931598,30.033565800000005,1,2022,1.8680845,0.05951469704160032
nature_reserve,-1.9931118000000003,30.03347369999999,1,2022,1.8680845,-0.0450906
nature_reserve,-1.9931177,30.03337279999999,1,2022,1.8680845,-0.0450906
nature_reserve,-1.9932254,30.033525600000004,1,2022,1.8680845,-0.0450906
nature_reserve,-2.0009749999999995,30.031939699999995,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.0007919,30.032919100000004,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.000982,30.0316156,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.0005278,30.0316509,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.0006018,30.0317178,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.0002356,30.032401199999995,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.000806,30.0327465,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.000901,30.03227439999999,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.000461,30.0323554,1,2022,1.3144499,0.05951469704160032
nature_reserve,-2.001056,30.0324365,1,2022,1.3144499,0.05951469704160032
nature_reserve,-1.9911432,30.021471600000005,1,2022,1.177831,0.05951469704160032
nature_reserve,-1.9911533,30.0216305,1,2022,1.177831,-0.07175713
nature_reserve,-1.9913577,30.0212621,1,2022,1.177831,0.05951469704160032
nature_reserve,-1.9914306,30.021734800000004,1,2022,1.177831,0.05951469704160032
nature_reserve,-1.9913749,30.0214203,1,2022,1.177831,-0.07175713
nature_reserve,-1.9912279,30.0217925,1,2022,1.177831,0.05951469704160032
fast_food,-1.9385179,30.0776155,1,2022,24.601625,0.05951469704160032
place_of_worship,-1.9228268,30.0453593,1,2022,8.670715,0.05951469704160032
nature_reserve,-2.0591646,30.0094876,1,2022,0.4877982,0.05951469704160032
nature_reserve,-2.0592513,30.01009639999999,1,2022,0.4877982,0.05951469704160032
nature_reserve,-2.0600523,30.00992769999999,1,2022,0.5500597,0.05951469704160032
nature_reserve,-2.0602346,30.010131500000004,1,2022,0.5500597,0.05951469704160032
fixme,-1.9319801000000003,30.1155212,1,2022,21.089018,0.05951469704160032
guest_house,-1.9847191,30.0733693,1,2022,13.045196,0.05951469704160032
guest_house,-1.9847544999999995,30.073334200000005,1,2022,13.045196,0.11329361
guest_house,-1.9845847,30.0733453,1,2022,13.045196,0.05951469704160032
restaurant,-1.9453752,30.0599278,1,2022,46.498962,0.05951469704160032
swimming_pool,-1.9401494,30.1015119,1,2022,21.46305,-0.008662936
place_of_worship,-2.0010225,30.2109964,1,2022,5.2360964,0.05951469704160032
pharmacy,-1.9766379,30.0943326,1,2022,15.929521,0.19776112
pharmacy,-1.9293913,30.1128315,1,2022,17.732922,0.16988346
pharmacy,-1.9502876,30.1240439,1,2022,24.420385,0.05951469704160032
clinic,-1.9488234999999992,30.1257259,1,2022,24.420385,0.15860702
pharmacy,-1.9499683,30.124390800000004,1,2022,24.420385,0.05951469704160032
clinic,-1.9503758,30.1239372,1,2022,24.420385,0.07959421
pharmacy,-1.9767785,30.094794399999994,1,2022,15.929521,0.19776112
pharmacy,-1.9484178,30.127492900000004,1,2022,22.325293,0.05951469704160032
pharmacy,-1.9481853,30.1270406,1,2022,24.420385,0.05951469704160032
pharmacy,-1.946477,30.0570273,1,2022,46.498962,0.29422718
pharmacy,-1.9464415,30.056889500000004,1,2022,46.498962,0.29422718
pharmacy,-1.9461859999999995,30.0569988,1,2022,46.498962,0.05951469704160032
chemist,-1.94406,30.056570700000005,1,2022,46.498962,0.005093703
chemist,-1.9438952,30.056695399999995,1,2022,46.498962,0.005093703
pharmacy,-1.9449893,30.0561172,1,2022,46.498962,0.005093703
drugstore,-1.9446374,30.0562442,1,2022,46.498962,0.005093703
park,-1.9862328,30.0411157,1,2022,7.4432936,0.05951469704160032
pharmacy,-1.9217299,30.0541765,1,2022,9.796846,0.05951469704160032
pharmacy,-1.9271933,30.0564252,1,2022,14.204898,0.05951469704160032
pharmacy,-1.9191648,30.056246,1,2022,10.88951,0.05951469704160032
pharmacy,-1.9485866000000005,30.126218400000003,1,2022,24.420385,0.05951469704160032
pharmacy,-1.9581829,30.1066491,1,2022,34.111546,0.05951469704160032
pharmacy,-1.9582517,30.106718,1,2022,34.111546,0.05951469704160032
clinic,-1.9586802000000003,30.107064900000005,1,2022,34.111546,0.06711862
clinic,-1.9584740000000005,30.107371099999995,1,2022,34.111546,0.05951469704160032
pharmacy,-1.9586884,30.1106216,1,2022,43.970314,0.05951469704160032
pharmacy,-1.9582155000000003,30.1116037,1,2022,43.970314,0.05951469704160032
pharmacy,-1.9537165,30.1187459,1,2022,28.834723,0.05951469704160032
pharmacy,-1.9563433,30.1168635,1,2022,39.137478,0.05951469704160032
clinic,-1.9561463,30.116900600000005,1,2022,39.137478,0.05951469704160032
pharmacy,-1.9403749,30.0469218,1,2022,21.403465,0.05951469704160032
fixme,-1.9358722,30.054443,1,2022,15.002668,0.16403125
pharmacy,-1.9403703999999995,30.0468913,1,2022,21.403465,0.10681793
pharmacy,-1.9399512,30.0472485,1,2022,21.403465,-0.18080017
pharmacy,-1.9381887,30.0497372,1,2022,14.63174,0.05951469704160032
pharmacy,-1.9357686,30.0541786,1,2022,15.002668,0.05951469704160032
pharmacy,-1.9351654000000005,30.063407900000005,1,2022,22.443398,0.05951469704160032
pharmacy,-1.9341259,30.0619097,1,2022,17.752909,0.05951469704160032
pharmacy,-1.9340184,30.0619254,1,2022,17.752909,0.05951469704160032
pharmacy,-1.9335164,30.0619568,1,2022,17.752909,0.05951469704160032
pharmacy,-1.9300188,30.0644586,1,2022,18.143204,0.05951469704160032
pharmacy,-1.9276933,30.0643716,1,2022,16.162706,0.05951469704160032
pharmacy,-1.9309935,30.0581071,1,2022,13.140693,0.05951469704160032
pharmacy,-1.9289113,30.0574077,1,2022,14.204898,0.011235955
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9257925,30.055462500000004,1,2022,10.593444,0.05951469704160032
pharmacy,-1.9244285,30.05460409999999,1,2022,9.796846,0.051877197
pharmacy,-1.9244027,30.054662200000003,1,2022,9.796846,0.051877197
pharmacy,-1.9584842,30.1106206,1,2022,43.970314,0.05951469704160032
pharmacy,-1.9589039,30.1102953,1,2022,43.970314,-0.23446582
pharmacy,-1.9589039,30.1102953,1,2022,43.970314,-0.23446582
pharmacy,-1.9589039,30.1102953,1,2022,43.970314,-0.23446582
pharmacy,-1.9605599,30.107048100000004,1,2022,34.111546,0.1787286
pharmacy,-1.9589039,30.1102953,1,2022,43.970314,-0.23446582
pharmacy,-1.9589039,30.1102953,1,2022,43.970314,-0.23446582
pharmacy,-1.9607612,30.1075345,1,2022,34.111546,0.05951469704160032
pharmacy,-1.9607456,30.107329300000004,1,2022,34.111546,0.1787286
pharmacy,-1.9678086,30.1018733,1,2022,26.278145,0.05951469704160032
fuel,-1.9700459,30.1034889,1,2022,26.278145,0.24078071
pharmacy,-1.9746465,30.1049209,1,2022,18.989326,0.05951469704160032
pharmacy,-1.9678517,30.102128000000004,1,2022,26.278145,0.05951469704160032
pharmacy,-1.9274822000000005,30.0599645,1,2022,16.162706,0.05951469704160032
pharmacy,-1.9280682,30.0591436,1,2022,14.204898,0.05951469704160032
pharmacy,-1.9280144,30.0584226,1,2022,14.204898,0.011235955
pharmacy,-1.9135233,30.0871058,1,2022,13.137585,0.05951469704160032
fuel,-1.9126873,30.0841253,1,2022,12.590015,0.05951469704160032
pharmacy,-1.9126437,30.0845718,1,2022,12.590015,0.05951469704160032
pharmacy,-1.9131317,30.0869019,1,2022,12.590015,0.05951469704160032
pharmacy,-1.912656,30.08538,1,2022,12.590015,0.05951469704160032
pharmacy,-1.9126745,30.0838502,1,2022,12.590015,-0.033138864
car_rental,-1.9514601,30.1156169,1,2022,27.666655,0.05951469704160032
alternative,-1.9379421,30.115706800000005,1,2022,17.947674,0.05951469704160032
pharmacy,-1.9495993000000005,30.124874699999992,1,2022,24.420385,0.05951469704160032
pharmacy,-1.9472115,30.128506900000005,1,2022,21.360497,0.15860702
pharmacy,-1.948168,30.1272578,1,2022,24.420385,0.05951469704160032
pharmacy,-1.9475051000000003,30.12789769999999,1,2022,21.360497,0.15860702
pharmacy,-1.9474475,30.12795519999999,1,2022,21.360497,0.15860702
pharmacy,-1.9466717,30.128117700000004,1,2022,21.360497,0.05951469704160032
pharmacy,-1.9464987,30.128256099999994,1,2022,21.360497,0.05951469704160032
pharmacy,-1.9465857,30.128270400000005,1,2022,21.360497,0.05951469704160032
pharmacy,-1.9211205,30.0482063,1,2022,9.072631,0.05951469704160032
pharmacy,-1.941768,30.130363,1,2022,18.289106,0.024817493
pharmacy,-1.9417843,30.1304932,1,2022,18.289106,0.024817493
pharmacy,-1.9417843,30.1304932,1,2022,18.289106,0.024817493
pharmacy,-1.9417843,30.1304932,1,2022,18.289106,0.024817493
pharmacy,-1.9484537,30.126519600000005,1,2022,24.420385,0.05951469704160032
pharmacy,-1.9471318,30.128027,1,2022,21.360497,0.15860702
pharmacy,-1.9417843,30.1304932,1,2022,18.289106,0.024817493
pharmacy,-1.9468138,30.12797979999999,1,2022,21.360497,0.15860702
pharmacy,-1.948529,30.1265639,1,2022,24.420385,0.15860702
pharmacy,-1.948529,30.1265639,1,2022,24.420385,0.15860702
pharmacy,-1.948529,30.1265639,1,2022,24.420385,0.15860702
pharmacy,-1.948529,30.1265639,1,2022,24.420385,0.15860702
